County,Year,Sex,Disease,Cases,Branch
CALIFORNIA,2021,Total,Shigellosis,2581,IDB
Colusa,2021,Total,Shigellosis,0,IDB
Contra Costa,2021,Total,Shigellosis,59,IDB
Del Norte,2021,Total,Shigellosis,0,IDB
El Dorado,2021,Total,Shigellosis,4,IDB
Fresno,2021,Total,Shigellosis,62,IDB
Glenn,2021,Total,Shigellosis,0,IDB
Humboldt,2021,Total,Shigellosis,0,IDB
Imperial,2021,Total,Shigellosis,47,IDB
Inyo,2021,Total,Shigellosis,0,IDB
Kern,2021,Total,Shigellosis,40,IDB
Kings,2021,Total,Shigellosis,3,IDB
Lake,2021,Total,Shigellosis,1,IDB
Lassen,2021,Total,Shigellosis,0,IDB
Los Angeles,2021,Total,Shigellosis,716,IDB
Madera,2021,Total,Shigellosis,2,IDB
Marin,2021,Total,Shigellosis,17,IDB
Mariposa,2021,Total,Shigellosis,0,IDB
Mendocino,2021,Total,Shigellosis,5,IDB
Merced,2021,Total,Shigellosis,7,IDB
Modoc,2021,Total,Shigellosis,1,IDB
Mono,2021,Total,Shigellosis,0,IDB
Monterey,2021,Total,Shigellosis,22,IDB
Napa,2021,Total,Shigellosis,7,IDB
Nevada,2021,Total,Shigellosis,2,IDB
Orange,2021,Total,Shigellosis,138,IDB
Placer,2021,Total,Shigellosis,8,IDB
Plumas,2021,Total,Shigellosis,0,IDB
Riverside,2021,Total,Shigellosis,169,IDB
Sacramento,2021,Total,Shigellosis,61,IDB
San Benito,2021,Total,Shigellosis,3,IDB
San Bernardino,2021,Total,Shigellosis,89,IDB
San Diego,2021,Total,Shigellosis,433,IDB
San Francisco,2021,Total,Shigellosis,225,IDB
San Joaquin,2021,Total,Shigellosis,25,IDB
San Luis Obispo,2021,Total,Shigellosis,8,IDB
San Mateo,2021,Total,Shigellosis,35,IDB
Santa Barbara,2021,Total,Shigellosis,29,IDB
Santa Clara,2021,Total,Shigellosis,119,IDB
Santa Cruz,2021,Total,Shigellosis,11,IDB
Shasta,2021,Total,Shigellosis,1,IDB
Sierra,2021,Total,Shigellosis,0,IDB
Siskiyou,2021,Total,Shigellosis,0,IDB
Solano,2021,Total,Shigellosis,24,IDB
Sonoma,2021,Total,Shigellosis,17,IDB
Stanislaus,2021,Total,Shigellosis,24,IDB
Sutter,2021,Total,Shigellosis,0,IDB
Tehama,2021,Total,Shigellosis,1,IDB
Trinity,2021,Total,Shigellosis,0,IDB
Tulare,2021,Total,Shigellosis,15,IDB
Tuolumne,2021,Total,Shigellosis,0,IDB
Ventura,2021,Total,Shigellosis,33,IDB
Yolo,2021,Total,Shigellosis,9,IDB
Yuba,2021,Total,Shigellosis,0,IDB
Alameda,2021,Total,Spotted Fever Rickettsiosis,1,IDB
Alpine,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Amador,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Butte,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Calaveras,2021,Total,Spotted Fever Rickettsiosis,0,IDB
CALIFORNIA,2021,Total,Spotted Fever Rickettsiosis,8,IDB
Colusa,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Contra Costa,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Del Norte,2021,Total,Spotted Fever Rickettsiosis,0,IDB
El Dorado,2021,Total,Spotted Fever Rickettsiosis,1,IDB
Fresno,2021,Total,Spotted Fever Rickettsiosis,1,IDB
Glenn,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Humboldt,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Imperial,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Inyo,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Kern,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Kings,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Lake,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Lassen,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Los Angeles,2021,Total,Spotted Fever Rickettsiosis,2,IDB
Madera,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Marin,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Mariposa,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Mendocino,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Merced,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Modoc,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Mono,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Monterey,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Napa,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Nevada,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Orange,2021,Total,Spotted Fever Rickettsiosis,1,IDB
Placer,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Plumas,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Riverside,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Sacramento,2021,Total,Spotted Fever Rickettsiosis,0,IDB
San Benito,2021,Total,Spotted Fever Rickettsiosis,0,IDB
San Bernardino,2021,Total,Spotted Fever Rickettsiosis,0,IDB
San Diego,2021,Total,Spotted Fever Rickettsiosis,1,IDB
San Francisco,2021,Total,Spotted Fever Rickettsiosis,0,IDB
San Joaquin,2021,Total,Spotted Fever Rickettsiosis,0,IDB
San Luis Obispo,2021,Total,Spotted Fever Rickettsiosis,0,IDB
San Mateo,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Santa Barbara,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Santa Clara,2021,Total,Spotted Fever Rickettsiosis,1,IDB
Santa Cruz,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Shasta,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Sierra,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Siskiyou,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Solano,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Sonoma,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Stanislaus,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Sutter,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Tehama,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Trinity,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Tulare,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Tuolumne,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Ventura,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Yolo,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Yuba,2021,Total,Spotted Fever Rickettsiosis,0,IDB
Alameda,2021,Total,Trichinosis,0,IDB
Alpine,2021,Total,Trichinosis,0,IDB
Amador,2021,Total,Trichinosis,0,IDB
Butte,2021,Total,Trichinosis,0,IDB
Calaveras,2021,Total,Trichinosis,0,IDB
CALIFORNIA,2021,Total,Trichinosis,0,IDB
Colusa,2021,Total,Trichinosis,0,IDB
Contra Costa,2021,Total,Trichinosis,0,IDB
Del Norte,2021,Total,Trichinosis,0,IDB
El Dorado,2021,Total,Trichinosis,0,IDB
Fresno,2021,Total,Trichinosis,0,IDB
Glenn,2021,Total,Trichinosis,0,IDB
Humboldt,2021,Total,Trichinosis,0,IDB
Imperial,2021,Total,Trichinosis,0,IDB
Inyo,2021,Total,Trichinosis,0,IDB
Kern,2021,Total,Trichinosis,0,IDB
Kings,2021,Total,Trichinosis,0,IDB
Lake,2021,Total,Trichinosis,0,IDB
Lassen,2021,Total,Trichinosis,0,IDB
Los Angeles,2021,Total,Trichinosis,0,IDB
Madera,2021,Total,Trichinosis,0,IDB
Marin,2021,Total,Trichinosis,0,IDB
Mariposa,2021,Total,Trichinosis,0,IDB
Mendocino,2021,Total,Trichinosis,0,IDB
Merced,2021,Total,Trichinosis,0,IDB
Modoc,2021,Total,Trichinosis,0,IDB
Mono,2021,Total,Trichinosis,0,IDB
Monterey,2021,Total,Trichinosis,0,IDB
Napa,2021,Total,Trichinosis,0,IDB
Nevada,2021,Total,Trichinosis,0,IDB
Orange,2021,Total,Trichinosis,0,IDB
Placer,2021,Total,Trichinosis,0,IDB
Plumas,2021,Total,Trichinosis,0,IDB
Riverside,2021,Total,Trichinosis,0,IDB
Sacramento,2021,Total,Trichinosis,0,IDB
San Benito,2021,Total,Trichinosis,0,IDB
San Bernardino,2021,Total,Trichinosis,0,IDB
San Diego,2021,Total,Trichinosis,0,IDB
San Francisco,2021,Total,Trichinosis,0,IDB
San Joaquin,2021,Total,Trichinosis,0,IDB
San Luis Obispo,2021,Total,Trichinosis,0,IDB
San Mateo,2021,Total,Trichinosis,0,IDB
Santa Barbara,2021,Total,Trichinosis,0,IDB
Santa Clara,2021,Total,Trichinosis,0,IDB
Santa Cruz,2021,Total,Trichinosis,0,IDB
Shasta,2021,Total,Trichinosis,0,IDB
Sierra,2021,Total,Trichinosis,0,IDB
Siskiyou,2021,Total,Trichinosis,0,IDB
Solano,2021,Total,Trichinosis,0,IDB
Sonoma,2021,Total,Trichinosis,0,IDB
Stanislaus,2021,Total,Trichinosis,0,IDB
Sutter,2021,Total,Trichinosis,0,IDB
Tehama,2021,Total,Trichinosis,0,IDB
Trinity,2021,Total,Trichinosis,0,IDB
Tulare,2021,Total,Trichinosis,0,IDB
Tuolumne,2021,Total,Trichinosis,0,IDB
Ventura,2021,Total,Trichinosis,0,IDB
Yolo,2021,Total,Trichinosis,0,IDB
Yuba,2021,Total,Trichinosis,0,IDB
Alameda,2021,Total,Tularemia,0,IDB
Alpine,2021,Total,Tularemia,0,IDB
Amador,2021,Total,Tularemia,0,IDB
Butte,2021,Total,Tularemia,0,IDB
Calaveras,2021,Total,Tularemia,0,IDB
CALIFORNIA,2021,Total,Tularemia,2,IDB
Colusa,2021,Total,Tularemia,0,IDB
Contra Costa,2021,Total,Tularemia,0,IDB
Del Norte,2021,Total,Tularemia,0,IDB
El Dorado,2021,Total,Tularemia,0,IDB
Fresno,2021,Total,Tularemia,0,IDB
Glenn,2021,Total,Tularemia,0,IDB
Humboldt,2021,Total,Tularemia,0,IDB
Imperial,2021,Total,Tularemia,0,IDB
Inyo,2021,Total,Tularemia,0,IDB
Kern,2021,Total,Tularemia,0,IDB
Kings,2021,Total,Tularemia,0,IDB
Lake,2021,Total,Tularemia,0,IDB
Lassen,2021,Total,Tularemia,0,IDB
Los Angeles,2021,Total,Tularemia,0,IDB
Madera,2021,Total,Tularemia,0,IDB
Marin,2021,Total,Tularemia,0,IDB
Mariposa,2021,Total,Tularemia,0,IDB
Mendocino,2021,Total,Tularemia,0,IDB
Merced,2021,Total,Tularemia,0,IDB
Modoc,2021,Total,Tularemia,0,IDB
Mono,2021,Total,Tularemia,0,IDB
Monterey,2021,Total,Tularemia,0,IDB
Napa,2021,Total,Tularemia,0,IDB
Nevada,2021,Total,Tularemia,0,IDB
Orange,2021,Total,Tularemia,0,IDB
Placer,2021,Total,Tularemia,0,IDB
Plumas,2021,Total,Tularemia,0,IDB
Riverside,2021,Total,Tularemia,0,IDB
Sacramento,2021,Total,Tularemia,0,IDB
San Benito,2021,Total,Tularemia,0,IDB
San Bernardino,2021,Total,Tularemia,0,IDB
San Diego,2021,Total,Tularemia,0,IDB
San Francisco,2021,Total,Tularemia,0,IDB
San Joaquin,2021,Total,Tularemia,0,IDB
San Luis Obispo,2021,Total,Tularemia,0,IDB
San Mateo,2021,Total,Tularemia,0,IDB
Santa Barbara,2021,Total,Tularemia,0,IDB
Santa Clara,2021,Total,Tularemia,0,IDB
Santa Cruz,2021,Total,Tularemia,1,IDB
Shasta,2021,Total,Tularemia,0,IDB
Sierra,2021,Total,Tularemia,0,IDB
Siskiyou,2021,Total,Tularemia,0,IDB
Solano,2021,Total,Tularemia,0,IDB
Sonoma,2021,Total,Tularemia,1,IDB
Stanislaus,2021,Total,Tularemia,0,IDB
Sutter,2021,Total,Tularemia,0,IDB
Tehama,2021,Total,Tularemia,0,IDB
Trinity,2021,Total,Tularemia,0,IDB
Tulare,2021,Total,Tularemia,0,IDB
Tuolumne,2021,Total,Tularemia,0,IDB
Ventura,2021,Total,Tularemia,0,IDB
Yolo,2021,Total,Tularemia,0,IDB
Yuba,2021,Total,Tularemia,0,IDB
Alameda,2021,Total,"Typhoid Fever, case",2,IDB
Alpine,2021,Total,"Typhoid Fever, case",0,IDB
Amador,2021,Total,"Typhoid Fever, case",0,IDB
Butte,2021,Total,"Typhoid Fever, case",0,IDB
Calaveras,2021,Total,"Typhoid Fever, case",0,IDB
CALIFORNIA,2021,Total,"Typhoid Fever, case",55,IDB
Colusa,2021,Total,"Typhoid Fever, case",0,IDB
Contra Costa,2021,Total,"Typhoid Fever, case",3,IDB
Del Norte,2021,Total,"Typhoid Fever, case",0,IDB
El Dorado,2021,Total,"Typhoid Fever, case",0,IDB
Fresno,2021,Total,"Typhoid Fever, case",1,IDB
Glenn,2021,Total,"Typhoid Fever, case",0,IDB
Humboldt,2021,Total,"Typhoid Fever, case",0,IDB
Imperial,2021,Total,"Typhoid Fever, case",0,IDB
Inyo,2021,Total,"Typhoid Fever, case",0,IDB
Kern,2021,Total,"Typhoid Fever, case",0,IDB
Kings,2021,Total,"Typhoid Fever, case",0,IDB
Lake,2021,Total,"Typhoid Fever, case",0,IDB
Lassen,2021,Total,"Typhoid Fever, case",0,IDB
Los Angeles,2021,Total,"Typhoid Fever, case",15,IDB
Madera,2021,Total,"Typhoid Fever, case",0,IDB
Marin,2021,Total,"Typhoid Fever, case",0,IDB
Mariposa,2021,Total,"Typhoid Fever, case",0,IDB
Mendocino,2021,Total,"Typhoid Fever, case",0,IDB
Merced,2021,Total,"Typhoid Fever, case",0,IDB
Modoc,2021,Total,"Typhoid Fever, case",0,IDB
Mono,2021,Total,"Typhoid Fever, case",0,IDB
Monterey,2021,Total,"Typhoid Fever, case",0,IDB
Napa,2021,Total,"Typhoid Fever, case",0,IDB
Nevada,2021,Total,"Typhoid Fever, case",1,IDB
Orange,2021,Total,"Typhoid Fever, case",3,IDB
Placer,2021,Total,"Typhoid Fever, case",2,IDB
Plumas,2021,Total,"Typhoid Fever, case",0,IDB
Riverside,2021,Total,"Typhoid Fever, case",2,IDB
Sacramento,2021,Total,"Typhoid Fever, case",7,IDB
San Benito,2021,Total,"Typhoid Fever, case",0,IDB
San Bernardino,2021,Total,"Typhoid Fever, case",3,IDB
San Diego,2021,Total,"Typhoid Fever, case",9,IDB
San Francisco,2021,Total,"Typhoid Fever, case",1,IDB
San Joaquin,2021,Total,"Typhoid Fever, case",1,IDB
San Luis Obispo,2021,Total,"Typhoid Fever, case",0,IDB
San Mateo,2021,Total,"Typhoid Fever, case",2,IDB
Santa Barbara,2021,Total,"Typhoid Fever, case",0,IDB
Santa Clara,2021,Total,"Typhoid Fever, case",3,IDB
Santa Cruz,2021,Total,"Typhoid Fever, case",0,IDB
Shasta,2021,Total,"Typhoid Fever, case",0,IDB
Sierra,2021,Total,"Typhoid Fever, case",0,IDB
Siskiyou,2021,Total,"Typhoid Fever, case",0,IDB
Solano,2021,Total,"Typhoid Fever, case",0,IDB
Sonoma,2021,Total,"Typhoid Fever, case",0,IDB
Stanislaus,2021,Total,"Typhoid Fever, case",0,IDB
Sutter,2021,Total,"Typhoid Fever, case",0,IDB
Tehama,2021,Total,"Typhoid Fever, case",0,IDB
Trinity,2021,Total,"Typhoid Fever, case",0,IDB
Tulare,2021,Total,"Typhoid Fever, case",0,IDB
Tuolumne,2021,Total,"Typhoid Fever, case",0,IDB
Ventura,2021,Total,"Typhoid Fever, case",0,IDB
Yolo,2021,Total,"Typhoid Fever, case",0,IDB
Yuba,2021,Total,"Typhoid Fever, case",0,IDB
Alameda,2021,Total,Typhus Fever,0,IDB
Alpine,2021,Total,Typhus Fever,0,IDB
Amador,2021,Total,Typhus Fever,0,IDB
Butte,2021,Total,Typhus Fever,0,IDB
Calaveras,2021,Total,Typhus Fever,0,IDB
CALIFORNIA,2021,Total,Typhus Fever,209,IDB
Colusa,2021,Total,Typhus Fever,0,IDB
Contra Costa,2021,Total,Typhus Fever,0,IDB
Del Norte,2021,Total,Typhus Fever,0,IDB
El Dorado,2021,Total,Typhus Fever,0,IDB
Fresno,2021,Total,Typhus Fever,0,IDB
Glenn,2021,Total,Typhus Fever,0,IDB
Humboldt,2021,Total,Typhus Fever,0,IDB
Imperial,2021,Total,Typhus Fever,0,IDB
Inyo,2021,Total,Typhus Fever,0,IDB
Kern,2021,Total,Typhus Fever,0,IDB
Kings,2021,Total,Typhus Fever,0,IDB
Lake,2021,Total,Typhus Fever,0,IDB
Lassen,2021,Total,Typhus Fever,0,IDB
Los Angeles,2021,Total,Typhus Fever,173,IDB
Madera,2021,Total,Typhus Fever,0,IDB
Marin,2021,Total,Typhus Fever,0,IDB
Mariposa,2021,Total,Typhus Fever,0,IDB
Mendocino,2021,Total,Typhus Fever,0,IDB
Merced,2021,Total,Typhus Fever,0,IDB
Modoc,2021,Total,Typhus Fever,0,IDB
Mono,2021,Total,Typhus Fever,0,IDB
Monterey,2021,Total,Typhus Fever,0,IDB
Napa,2021,Total,Typhus Fever,0,IDB
Nevada,2021,Total,Typhus Fever,0,IDB
Orange,2021,Total,Typhus Fever,25,IDB
Placer,2021,Total,Typhus Fever,0,IDB
Plumas,2021,Total,Typhus Fever,0,IDB
Riverside,2021,Total,Typhus Fever,7,IDB
Sacramento,2021,Total,Typhus Fever,0,IDB
San Benito,2021,Total,Typhus Fever,0,IDB
San Bernardino,2021,Total,Typhus Fever,4,IDB
San Diego,2021,Total,Typhus Fever,0,IDB
San Francisco,2021,Total,Typhus Fever,0,IDB
San Joaquin,2021,Total,Typhus Fever,0,IDB
San Luis Obispo,2021,Total,Typhus Fever,0,IDB
San Mateo,2021,Total,Typhus Fever,0,IDB
Santa Barbara,2021,Total,Typhus Fever,0,IDB
Santa Clara,2021,Total,Typhus Fever,0,IDB
Santa Cruz,2021,Total,Typhus Fever,0,IDB
Shasta,2021,Total,Typhus Fever,0,IDB
Sierra,2021,Total,Typhus Fever,0,IDB
Siskiyou,2021,Total,Typhus Fever,0,IDB
Solano,2021,Total,Typhus Fever,0,IDB
Sonoma,2021,Total,Typhus Fever,0,IDB
Stanislaus,2021,Total,Typhus Fever,0,IDB
Sutter,2021,Total,Typhus Fever,0,IDB
Tehama,2021,Total,Typhus Fever,0,IDB
Trinity,2021,Total,Typhus Fever,0,IDB
Tulare,2021,Total,Typhus Fever,0,IDB
Tuolumne,2021,Total,Typhus Fever,0,IDB
Ventura,2021,Total,Typhus Fever,0,IDB
Yolo,2021,Total,Typhus Fever,0,IDB
Yuba,2021,Total,Typhus Fever,0,IDB
Alameda,2021,Total,Vibrio Infection (non-Cholera),7,IDB
Alpine,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Amador,2021,Total,Vibrio Infection (non-Cholera),1,IDB
Butte,2021,Total,Vibrio Infection (non-Cholera),1,IDB
Calaveras,2021,Total,Vibrio Infection (non-Cholera),0,IDB
CALIFORNIA,2021,Total,Vibrio Infection (non-Cholera),309,IDB
Colusa,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Contra Costa,2021,Total,Vibrio Infection (non-Cholera),10,IDB
Del Norte,2021,Total,Vibrio Infection (non-Cholera),0,IDB
El Dorado,2021,Total,Vibrio Infection (non-Cholera),3,IDB
Fresno,2021,Total,Vibrio Infection (non-Cholera),4,IDB
Glenn,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Humboldt,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Imperial,2021,Total,Vibrio Infection (non-Cholera),11,IDB
Inyo,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Kern,2021,Total,Vibrio Infection (non-Cholera),12,IDB
Kings,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Lake,2021,Total,Vibrio Infection (non-Cholera),3,IDB
Lassen,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Los Angeles,2021,Total,Vibrio Infection (non-Cholera),48,IDB
Madera,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Marin,2021,Total,Vibrio Infection (non-Cholera),3,IDB
Mariposa,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Mendocino,2021,Total,Vibrio Infection (non-Cholera),2,IDB
Merced,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Modoc,2021,Total,Vibrio Infection (non-Cholera),2,IDB
Mono,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Monterey,2021,Total,Vibrio Infection (non-Cholera),8,IDB
Napa,2021,Total,Vibrio Infection (non-Cholera),3,IDB
Nevada,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Orange,2021,Total,Vibrio Infection (non-Cholera),25,IDB
Placer,2021,Total,Vibrio Infection (non-Cholera),4,IDB
Plumas,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Riverside,2021,Total,Vibrio Infection (non-Cholera),12,IDB
Sacramento,2021,Total,Vibrio Infection (non-Cholera),6,IDB
San Benito,2021,Total,Vibrio Infection (non-Cholera),1,IDB
San Bernardino,2021,Total,Vibrio Infection (non-Cholera),4,IDB
San Diego,2021,Total,Vibrio Infection (non-Cholera),51,IDB
San Francisco,2021,Total,Vibrio Infection (non-Cholera),15,IDB
San Joaquin,2021,Total,Vibrio Infection (non-Cholera),3,IDB
San Luis Obispo,2021,Total,Vibrio Infection (non-Cholera),2,IDB
San Mateo,2021,Total,Vibrio Infection (non-Cholera),9,IDB
Santa Barbara,2021,Total,Vibrio Infection (non-Cholera),10,IDB
Santa Clara,2021,Total,Vibrio Infection (non-Cholera),19,IDB
Santa Cruz,2021,Total,Vibrio Infection (non-Cholera),5,IDB
Shasta,2021,Total,Vibrio Infection (non-Cholera),1,IDB
Sierra,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Siskiyou,2021,Total,Vibrio Infection (non-Cholera),1,IDB
Solano,2021,Total,Vibrio Infection (non-Cholera),3,IDB
Sonoma,2021,Total,Vibrio Infection (non-Cholera),4,IDB
Stanislaus,2021,Total,Vibrio Infection (non-Cholera),1,IDB
Sutter,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Tehama,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Trinity,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Tulare,2021,Total,Vibrio Infection (non-Cholera),3,IDB
Tuolumne,2021,Total,Vibrio Infection (non-Cholera),2,IDB
Ventura,2021,Total,Vibrio Infection (non-Cholera),7,IDB
Yolo,2021,Total,Vibrio Infection (non-Cholera),3,IDB
Yuba,2021,Total,Vibrio Infection (non-Cholera),0,IDB
Alameda,2021,Total,Yellow Fever,0,IDB
Alpine,2021,Total,Yellow Fever,0,IDB
Amador,2021,Total,Yellow Fever,0,IDB
Butte,2021,Total,Yellow Fever,0,IDB
Calaveras,2021,Total,Yellow Fever,0,IDB
CALIFORNIA,2021,Total,Yellow Fever,0,IDB
Colusa,2021,Total,Yellow Fever,0,IDB
Contra Costa,2021,Total,Yellow Fever,0,IDB
Del Norte,2021,Total,Yellow Fever,0,IDB
El Dorado,2021,Total,Yellow Fever,0,IDB
Fresno,2021,Total,Yellow Fever,0,IDB
Glenn,2021,Total,Yellow Fever,0,IDB
Humboldt,2021,Total,Yellow Fever,0,IDB
Imperial,2021,Total,Yellow Fever,0,IDB
Inyo,2021,Total,Yellow Fever,0,IDB
Kern,2021,Total,Yellow Fever,0,IDB
Kings,2021,Total,Yellow Fever,0,IDB
Lake,2021,Total,Yellow Fever,0,IDB
Lassen,2021,Total,Yellow Fever,0,IDB
Los Angeles,2021,Total,Yellow Fever,0,IDB
Madera,2021,Total,Yellow Fever,0,IDB
Marin,2021,Total,Yellow Fever,0,IDB
Mariposa,2021,Total,Yellow Fever,0,IDB
Mendocino,2021,Total,Yellow Fever,0,IDB
Merced,2021,Total,Yellow Fever,0,IDB
Modoc,2021,Total,Yellow Fever,0,IDB
Mono,2021,Total,Yellow Fever,0,IDB
Monterey,2021,Total,Yellow Fever,0,IDB
Napa,2021,Total,Yellow Fever,0,IDB
Nevada,2021,Total,Yellow Fever,0,IDB
Orange,2021,Total,Yellow Fever,0,IDB
Placer,2021,Total,Yellow Fever,0,IDB
Plumas,2021,Total,Yellow Fever,0,IDB
Riverside,2021,Total,Yellow Fever,0,IDB
Sacramento,2021,Total,Yellow Fever,0,IDB
San Benito,2021,Total,Yellow Fever,0,IDB
San Bernardino,2021,Total,Yellow Fever,0,IDB
San Diego,2021,Total,Yellow Fever,0,IDB
San Francisco,2021,Total,Yellow Fever,0,IDB
San Joaquin,2021,Total,Yellow Fever,0,IDB
San Luis Obispo,2021,Total,Yellow Fever,0,IDB
San Mateo,2021,Total,Yellow Fever,0,IDB
Santa Barbara,2021,Total,Yellow Fever,0,IDB
Santa Clara,2021,Total,Yellow Fever,0,IDB
Santa Cruz,2021,Total,Yellow Fever,0,IDB
Shasta,2021,Total,Yellow Fever,0,IDB
Sierra,2021,Total,Yellow Fever,0,IDB
Siskiyou,2021,Total,Yellow Fever,0,IDB
Solano,2021,Total,Yellow Fever,0,IDB
Sonoma,2021,Total,Yellow Fever,0,IDB
Stanislaus,2021,Total,Yellow Fever,0,IDB
Sutter,2021,Total,Yellow Fever,0,IDB
Tehama,2021,Total,Yellow Fever,0,IDB
Trinity,2021,Total,Yellow Fever,0,IDB
Tulare,2021,Total,Yellow Fever,0,IDB
Tuolumne,2021,Total,Yellow Fever,0,IDB
Ventura,2021,Total,Yellow Fever,0,IDB
Yolo,2021,Total,Yellow Fever,0,IDB
Yuba,2021,Total,Yellow Fever,0,IDB
Alameda,2021,Total,Yersiniosis,10,IDB
Alpine,2021,Total,Yersiniosis,0,IDB
Amador,2021,Total,Yersiniosis,0,IDB
Butte,2021,Total,Yersiniosis,0,IDB
Calaveras,2021,Total,Yersiniosis,0,IDB
CALIFORNIA,2021,Total,Yersiniosis,358,IDB
Colusa,2021,Total,Yersiniosis,0,IDB
Contra Costa,2021,Total,Yersiniosis,13,IDB
Del Norte,2021,Total,Yersiniosis,0,IDB
El Dorado,2021,Total,Yersiniosis,1,IDB
Fresno,2021,Total,Yersiniosis,8,IDB
Glenn,2021,Total,Yersiniosis,1,IDB
Humboldt,2021,Total,Yersiniosis,0,IDB
Imperial,2021,Total,Yersiniosis,5,IDB
Inyo,2021,Total,Yersiniosis,0,IDB
Kern,2021,Total,Yersiniosis,8,IDB
Kings,2021,Total,Yersiniosis,1,IDB
Lake,2021,Total,Yersiniosis,1,IDB
Lassen,2021,Total,Yersiniosis,0,IDB
Los Angeles,2021,Total,Yersiniosis,92,IDB
Madera,2021,Total,Yersiniosis,0,IDB
Marin,2021,Total,Yersiniosis,3,IDB
Mariposa,2021,Total,Yersiniosis,0,IDB
Mendocino,2021,Total,Yersiniosis,4,IDB
Merced,2021,Total,Yersiniosis,0,IDB
Modoc,2021,Total,Yersiniosis,0,IDB
Mono,2021,Total,Yersiniosis,1,IDB
Monterey,2021,Total,Yersiniosis,9,IDB
Napa,2021,Total,Yersiniosis,0,IDB
Nevada,2021,Total,Yersiniosis,1,IDB
Orange,2021,Total,Yersiniosis,24,IDB
Placer,2021,Total,Yersiniosis,3,IDB
Plumas,2021,Total,Yersiniosis,0,IDB
Riverside,2021,Total,Yersiniosis,18,IDB
Sacramento,2021,Total,Yersiniosis,15,IDB
San Benito,2021,Total,Yersiniosis,2,IDB
San Bernardino,2021,Total,Yersiniosis,2,IDB
San Diego,2021,Total,Yersiniosis,22,IDB
San Francisco,2021,Total,Yersiniosis,11,IDB
San Joaquin,2021,Total,Yersiniosis,3,IDB
San Luis Obispo,2021,Total,Yersiniosis,6,IDB
San Mateo,2021,Total,Yersiniosis,14,IDB
Santa Barbara,2021,Total,Yersiniosis,11,IDB
Santa Clara,2021,Total,Yersiniosis,30,IDB
